director_id,director_gender,film_id
45,female,267795
1266,male,91471
1724,male,49514
657,male,5421
6,male,77925
1026,male,133827
547,male,209249
466,male,42200
1479,male,137113
977,male,203819
830,male,106938
2302,male,75130
423,male,39567
2475,male,192133
1026,male,62876
1026,male,54544
2476,male,181753
480,male,120653
1420,male,82657
405,male,209185
2477,male,94671
2478,male,93057
1919,male,131366
228,male,157851
681,female,1731
2479,male,78463
2480,male,41415
1205,male,244088
190,male,102272
2481,male,38195
2048,male,112160
485,male,38962
382,male,213342
2482,male,119575
1175,female,146521
2031,male,28006
10,male,259943
2483,male,77444
928,male,58733
199,male,151431
125,male,140825
2484,male,242102
1006,male,50761
1961,male,89187
1395,male,171372
2485,male,133411
2486,female,176403
2487,female,70706
117,male,43741
2488,female,186988
2025,male,100088
2489,male,50032
2490,male,15419
2491,male,99647
2492,male,159090
1941,male,49104
2226,male,227877
2309,male,44588
2493,male,40222
2494,male,64627
64,male,98094
1382,male,53482
2495,male,89551
686,male,132263
53,male,262958
2496,male,250551
1071,male,235984
2497,male,276935
2211,male,37737
2498,male,282268
180,male,44527
1445,male,157849
1930,female,136616
1541,male,215848
2499,male,108003
2500,male,40990
187,male,60316
687,female,199977
999,male,80705
1067,female,161056
528,female,7983
1815,male,157845
2501,male,242454
2502,male,167948
569,male,229297
708,male,61991
1006,male,60287
883,male,265169
2503,male,84986
2504,male,18628
212,male,228194
2505,male,67822
351,male,107828
2395,male,42676
2506,female,261825
504,male,47517
1303,male,112999
2507,male,137876
2508,male,62045
2509,male,74767
2510,male,56268
15,male,85547
2470,male,162532
737,male,71320
945,male,43877
2511,male,212769
635,male,86997
487,male,85765
396,male,297677
924,male,198460
20,male,76329
745,male,221902
1961,male,29705
2512,male,259761
2513,male,25747
1068,male,88573
1697,male,247182
1303,male,198567
2460,male,116569
212,male,76047
701,male,52686
9,male,47860
2044,male,204922
1182,male,192145
420,male,88285
2500,male,71181
492,male,33814
2514,male,72114
1223,male,196325
2515,male,79611
2516,male,109565
2517,male,79016
612,female,270302
2518,male,223632
2519,male,282296
2520,male,276843
1575,male,265189
1260,male,264656
677,male,68004
2521,male,230779
2522,male,38654
334,male,116352
334,male,69559
85,male,254904
385,male,157825
334,male,116351
2260,male,284427
2523,male,222461
701,male,149871
818,male,37702
334,male,69328
334,male,116350
470,male,47703
840,male,15916
2251,male,267480
540,male,15478
2524,female,263855
2525,male,254375
2526,male,210911
763,male,65485
763,male,58509
2527,male,271397
1197,male,149509
2528,male,28690
2529,male,43749
1578,male,151368
2530,male,52315
1828,male,26615
198,male,118257
2531,male,227707
228,male,33691
228,male,27371
2532,male,73818
49,male,244761
957,male,206487
430,male,8063
515,male,52318
212,male,21394
212,male,26111
2533,male,108798
2534,male,34658
2535,male,48585
1405,male,246741
2536,male,37925
2111,male,208869
1491,male,244268
455,male,15377
1124,male,215211
1432,male,215379
2537,male,22072
2538,female,204762
2539,male,245844
1898,male,285025
2540,male,273997
1981,male,49706
2015,male,31446
2541,male,200727
69,male,203912
2542,male,264660
2543,male,41558
2544,male,32069
2545,male,12314
983,male,52996
2546,male,84944
95,male,245700
2547,male,251232
176,male,37193
1722,male,83228
934,male,92401
2065,male,17082
190,male,141950
479,male,122843
1753,male,52475
2297,male,14575
2548,male,12450
2417,male,196830
1216,male,42903
1053,male,56212
1053,male,20994
2549,male,178446
2550,male,280795
2551,male,34995
1540,male,188102
1540,male,41497
1179,male,130747
2493,male,42542
437,male,177865
2552,male,68197
2553,male,71114
19,female,15460
2354,male,131475
2554,male,158426
961,male,41035
186,male,26298
186,male,61415
186,male,65612
1722,male,244836
2083,male,172008
2555,male,147533
2556,male,216156
199,male,63069
2557,male,14459
2558,male,87925
2559,male,57749
1995,male,185567
804,male,99785
804,male,41545
804,male,41842
2560,male,17699
980,male,109809
2561,male,24091
2562,male,173761
2563,male,253899
1052,male,107413
2533,male,57875
2564,male,145762
2565,male,222772
806,male,25553
2566,male,33570
2384,male,199851
2567,male,180147
2568,male,227094
2569,male,258070
2570,male,76424
175,male,2516
2571,male,87799
1356,male,203793
2207,male,226948
1870,male,11813
445,male,30855
108,male,20053
423,male,28768
2572,male,103236
806,male,130474
2571,male,37133
2573,male,84111
2571,male,37128
2574,male,20342
2575,male,202744
531,male,16639
771,female,164251
1006,male,197489
1109,male,205596
2576,male,287495
1006,male,28778
1006,male,83519
1006,male,48135
2577,female,270403
2301,male,237791
2578,male,56178
293,male,147441
1440,male,46217
1440,male,60479
493,male,206563
1100,male,298077
1180,male,55152
238,male,57106
221,male,165477
25,male,289575
573,male,79544
2579,female,256913
2366,male,14524
2580,male,13617
1763,male,17893
2581,male,209361
1667,female,157380
1277,female,285843
1528,male,266856
2582,male,69060
2583,male,7267
2584,male,201759
297,male,283726
277,male,15011
2163,male,13835
2585,male,140818
742,male,45127
2586,male,17143
669,male,72933
2587,male,136459
2588,male,48186
929,male,29596
1739,male,110416
1420,male,252391
2589,female,155890
2473,male,90816
1312,male,40383
2590,male,55317
2591,male,45368
2592,male,105001
219,male,214081
994,male,22460
2593,male,251736
1417,female,215032
1968,female,293310
2594,male,46473
2579,female,21861
2595,male,294538
938,male,63484
1179,male,9510
2596,male,13610
2597,male,43212
2391,male,16877
752,male,17925
2598,male,237796
1026,male,58058
1828,male,22124
2099,male,81182
268,male,6110
163,male,238589
2599,male,219343
751,female,25518
2600,male,256917
1824,male,75491
1875,male,116149
2601,male,35856
1774,male,92459
952,male,137357
169,male,100257
943,male,43450
449,male,157283
943,male,80031
755,male,27917
1556,male,28909
1556,male,185546
169,male,171075
940,male,82966
2602,female,244458
842,male,20886
842,male,67869
842,male,139169
540,male,131194
2603,female,41272
2008,male,171308
2604,male,74092
2605,male,306963
368,male,246860
1362,male,47259
112,female,42057
1591,male,82469
2606,male,37176
2109,male,136278
2607,male,86305
2608,male,188832
2609,female,252511
403,male,158483
2473,male,23076
2610,male,3541
2611,male,58702
2612,male,247437
2612,male,145337
906,male,40456
2613,female,273895
497,male,246080
17,male,60041
1674,male,308165
2614,male,22285
2473,male,83007
2615,male,30545
1920,male,39885
2616,male,295144
2617,male,30174
1817,male,265177
713,female,59940
713,female,68750
1959,male,2699
2612,male,246213
2612,male,210126
2612,male,223243
2612,male,218658
1857,female,266044
408,male,87093
480,male,40387
2058,male,51239
1031,male,180951
2618,male,42309
758,male,145162
708,male,110323
1352,male,212606
117,male,65821
2619,male,38503
1954,male,94674
2620,male,168408
2568,male,63727
636,male,40474
317,male,64264
317,male,149170
317,male,91261
2621,female,278334
451,male,16825
2622,male,16412
2623,male,280509
2624,male,79376
2625,male,211085
2626,female,28535
451,male,121342
451,male,58080
451,male,80067
451,male,19946
451,male,39973
451,male,27905
451,male,67219
451,male,43548
451,male,64666
451,male,67221
1858,male,151068
2627,male,30305
2628,male,15888
1720,male,266031
1298,male,287486
2629,male,300487
2630,male,82967
2631,male,92321
2632,male,126927
2066,male,81878
2633,male,17806
2634,male,65186
833,female,252529
1427,female,266040
2635,male,253065
2241,male,125891
2636,male,244049
265,male,21605
485,male,28763
2637,male,157674
2638,male,209293
1239,male,49391
2639,male,16365
644,male,54165
2398,male,50392
1642,male,198184
198,male,265297
169,male,42759
169,male,36339
169,male,73027
2640,male,190474
2222,male,253454
1605,male,259912
2534,male,144610
1689,male,126644
2641,female,315044
1826,male,38898
2642,male,193348
1145,male,38267
2333,male,66969
2333,male,66965
2057,male,3057
2643,male,9755
1623,male,8767
347,male,43629
1692,male,37775
1692,male,37768
1692,male,37777
1692,male,23273
1692,male,62491
1692,male,44933
1692,male,22728
1692,male,38327
1692,male,36298
2644,male,267573
939,male,221437
442,male,51213
2292,male,20693
1003,male,96546
1004,male,78358
2645,male,50327
2624,male,65611
2646,male,230222
2647,male,29988
2648,male,200085
2431,male,60575
1862,male,250225
2200,male,53459
2649,male,32304
2150,male,269173
880,male,31183
1368,male,110393
1959,male,38166
1266,male,38602
1214,male,30934
2531,male,65762
2650,male,9076
2651,male,56624
1268,male,222715
2652,male,98612
186,male,114982
2653,male,59298
1449,male,160704
2654,male,44678
1221,female,277432
2655,male,15558
2656,male,31179
1370,male,229839
253,male,167683
2047,male,47605
2657,male,168320
388,male,67298
2047,male,96106
2047,male,105083
2077,male,48594
373,female,58448
1201,male,44025
461,male,87936
2222,male,200358
907,male,56913
928,male,45235
2658,male,121369
1378,male,185078
119,male,65615
1201,male,74759
2659,male,94792
1540,male,235092
891,male,37462
2489,male,28486
2660,male,22451
2661,male,105576
2662,male,35153
2663,male,19127
2664,male,81972
928,male,29052
484,female,108822
2665,male,245169
2666,male,136663
425,male,56599
83,male,63039
1384,male,122192
1717,male,98368
2391,male,47963
2391,male,63339
2667,male,18202
423,male,36835
620,male,255692
2668,female,53729
384,male,28468
2669,male,58718
1235,male,94228
961,male,47003
961,male,35668
961,male,62108
961,male,42468
961,male,13013
961,male,105902
961,male,70810
927,male,42904
2074,female,65496
737,male,42303
1007,male,86059
2670,male,26266
2671,male,173793
442,male,67659
2672,male,38382
870,male,49483
2673,male,64130
2674,male,4529
1370,male,79190
412,male,66812
1180,male,63512
424,male,60543
2675,male,26316
2676,male,29400
2677,male,43407
1540,male,38132
2678,male,44381
2679,male,69792
2680,male,76864
1556,male,25386
173,male,3582
2681,male,45568
1613,male,68735
2682,male,72900
2683,male,156141
2286,male,68351
2286,male,12427
853,male,128598
1857,female,52251
1459,male,216457
1743,male,55531
638,male,49712
2684,male,21795
754,male,80596
2685,male,51791
1699,male,87115
928,male,52203
333,male,47197
1144,male,86956
1144,male,173893
924,male,86382
2318,male,5147
2686,male,41118
1440,male,217896
402,male,226672
1492,male,66963
135,male,76829
2687,male,263510
2688,male,27944
1976,male,42485
1976,male,245072
1049,male,199456
2689,male,183247
1005,male,50697
1650,male,108251
1188,male,43432
2690,male,30861
1339,male,52784
1183,male,45247
952,male,65489
2031,male,42343
2031,male,228074
1336,male,54391
402,male,49060
1832,male,95919
2691,male,29609
2692,male,19496
561,male,48341
1002,male,111359
1556,male,112049
450,male,73832
713,female,16356
445,male,87588
2478,male,80090
2478,male,43092
2478,male,80633
2693,male,77632
2694,male,137491
2695,male,194880
1081,male,144229
2696,male,190091
492,male,64984
2620,male,128048
1828,male,64994
517,male,83957
1895,female,242458
485,male,48407
2697,male,134415
2698,male,6976
754,male,84109
885,male,114251
754,male,42800
449,male,93335
885,male,44536
885,male,36491
885,male,18373
885,male,180836
432,male,41366
438,male,106017
893,male,36514
535,male,42267
1413,male,34862
517,male,77794
2136,male,78537
2699,male,86324
2700,male,37779
704,male,46158
2222,male,61682
1736,male,60703
2701,male,99567
1514,female,50650
1828,male,59402
823,male,95578
2702,male,90291
2703,male,65482
2672,male,38381
2704,male,151250
1664,male,38165
2705,male,211930
485,male,38964
2193,male,63612
924,male,149468
445,male,26121
481,male,66967
2706,male,95019
902,male,38427
2222,male,140509
924,male,149465
2707,male,169541
83,male,61950
1080,male,46651
1547,male,51832
517,male,43016
119,male,63691
2708,male,6163
924,male,149467
2709,male,35692
2008,male,123354
1503,female,104711
2461,male,131045
1007,male,52857
924,male,147371
2710,male,108181
492,male,47312
561,male,180891
1248,male,37053
517,male,36631
2711,male,43625
909,male,70422
2712,male,5601
299,male,70916
2713,male,44989
2714,male,71511
2620,male,37123
2715,male,23200
2716,male,18571
2717,male,68744
2718,male,44023
1052,male,84508
1124,male,47437
587,male,83579
2719,male,37306
2720,male,81724
2721,male,167956
1261,male,61237
900,male,92798
2722,male,166085
2723,male,290802
383,male,92796
889,male,58655
805,male,286875
939,male,45441
939,male,95853
1885,male,149690
2582,male,114626
1699,male,166883
2724,male,135696
2398,male,39991
333,male,130882
2725,female,203321
989,male,209209
137,male,59354
2105,male,53214
989,male,261274
2721,male,109477
137,male,110760
2726,male,59358
2727,male,168202
1640,male,56499
2728,female,253686
1530,male,20921
2729,male,72174
2730,male,76198
621,male,20220
394,male,79051
20,male,33489
2731,male,105114
2732,male,26504
1640,male,64442
2733,male,180954
2734,male,290555
1631,male,152113
1200,male,116554
1846,male,248231
647,male,94904
2735,male,63616
1884,male,73065
2736,female,133764
2737,male,276844
2738,male,12609
2739,female,135337
2740,male,83897
1946,male,266034
2741,male,160160
1671,male,72985
1393,male,211579
2742,male,97762
1786,male,128120
1422,male,214069
1334,male,40417
2732,male,63112
2743,male,217708
551,male,317384
2744,male,8779
1717,male,39064
485,male,28770
2745,male,162510
2744,male,41213
2053,female,25657
400,male,102691
997,male,133643
997,male,116991
1917,male,62851
581,male,30640
2746,male,4885
1076,male,83297
1876,male,92
1013,male,20875
2169,male,86823
814,male,56440
2747,male,85711
2748,male,72478
1266,male,144183
903,male,167073
2289,male,309245
2749,male,125336
1716,female,251321
1526,female,266082
2750,male,308638
2730,male,52286
2751,male,161491
2651,male,254721
809,male,103758
2509,male,3480
123,male,3423
2510,male,54880
1085,male,288708
2752,male,202171
1741,male,37978
43,male,26722
502,female,230266
144,male,315855
1886,male,287581
561,male,87339
1708,male,126376
502,female,274990
2753,male,36120
1579,male,56405
1579,male,72480
1845,male,30131
2042,male,94744
2295,male,27873
2295,male,125063
2754,male,320316
2755,male,225184
2755,male,146563
495,male,73984
2756,male,93939
2756,male,12796
2756,male,155459
2756,male,96243
2756,male,55032
1378,male,146783
148,male,31293
1378,male,83782
1378,male,73697
119,male,91901
119,male,76821
119,male,47718
119,male,82817
119,male,270899
2450,male,63432
2450,male,92316
2757,male,46439
2169,male,17895
2591,male,119193
2758,male,16925
2759,male,282042
2760,female,105891
2328,male,83429
2761,male,134733
2762,male,143747
846,male,63026
2763,male,64725
313,male,43645
2565,male,29275
2764,male,37813
558,male,81887
2765,female,169343
2766,male,201765
2767,male,51245
1986,male,64423
1986,male,140383
1986,male,28190
1986,male,98969
1986,male,66966
186,male,103613
420,male,13770
2658,male,68198
153,male,134463
1801,male,261814
2768,male,90100
2768,male,52912
2768,male,90019
161,male,209840
2445,male,104334
2445,male,6591
2447,male,150658
2053,female,116303
2769,male,69499
2770,male,93222
771,female,21842
2035,male,8743
2771,male,49874
2060,male,311291
180,male,320003
833,female,320004
941,male,311301
941,male,8906
2772,male,40243
576,male,41816
1540,male,58028
775,male,38074
2258,male,248933
2773,male,46806
1380,male,254772
2773,male,59191
1519,male,15468
1519,male,88309
1519,male,5602
1519,male,122229
125,male,91571
1169,male,3004
1169,male,118150
125,male,38421
125,male,142979
110,male,201085
2132,female,122023
2774,male,265910
2775,male,26910
2776,male,31547
2777,male,249772
1770,male,91410
2778,male,134656
552,male,42153
552,male,83209
2590,male,78193
2779,male,315010
423,male,81189
423,male,86647
423,male,68635
423,male,86508
2116,male,90944
2116,male,50425
1353,male,228736
148,male,42590
240,male,261985
2780,male,54796
2781,male,286873
1598,male,50714
604,male,126331
1809,male,47110
1035,male,4274
1035,male,37455
2346,male,114155
2001,male,31355
465,male,2993
2782,male,6547
198,male,246127
2783,female,76532
2784,male,234212
2445,male,27706
2445,male,69578
2445,male,104935
2445,male,90015
1283,male,21742
2021,male,80343
22,male,37028
2785,male,259183
422,male,38082
2786,male,191726
2787,male,117212
2057,male,82430
2788,male,39925
2789,male,95029
485,male,115972
445,male,28771
1064,male,38017
2118,male,54064
2790,male,118180
330,male,309302
2791,male,47985
450,male,79683
450,male,29498
450,male,130457
2792,male,298040
2793,male,197950
1735,male,104435
2794,male,277167
2610,male,105853
2795,female,45179
148,male,59050
2646,male,50135
117,male,132426
2796,male,59015
1602,female,197936
2797,male,174650
2798,male,209032
1244,male,213983
2799,male,86321
2741,male,84176
2800,male,257912
202,male,48775
2801,male,48207
2610,male,106922
2610,male,107068
1901,male,183039
2802,male,112454
2803,male,324279
2804,female,135281
22,male,150689
2680,male,228968
2805,female,327225
485,male,124521
891,male,32941
2806,male,51136
2807,female,71626
1721,male,88418
2808,male,215637
2809,male,228558
1884,male,69576
2810,male,121830
2811,male,193229
322,male,97899
1675,male,67654
361,male,47432
2812,male,101904
463,male,28784
375,male,91583
2813,male,32064
2814,female,322378
1548,male,271674
587,male,71910
2815,male,230179
442,male,40180
1254,male,30496
2801,male,71924
1745,male,266396
20,male,38198
2816,female,255343
127,male,74746
2480,male,108723
807,male,227975
2817,male,228973
463,male,59098
980,male,26113
346,male,40927
2818,male,49038
303,male,51434
1772,male,81475
1989,male,266537
579,male,169656
2819,male,106682
2819,male,33018
2819,male,106679
2819,male,38446
2819,male,86643
2819,male,36600
2820,male,181283
2821,male,184155
578,male,32334
2565,male,81022
248,male,283227
2822,male,187252
20,male,45777
2823,male,9527
706,male,79572
2824,male,143928
2825,male,322518
675,male,53915
2826,male,11651
2827,male,238302
727,male,33436
2828,male,10659
2829,female,48411
1296,male,6172
941,male,78313
1872,male,9673
2304,male,73770
2830,male,1915
2223,male,51880
2831,male,258751
1721,male,254578
771,female,254200
1106,male,265563
1898,male,91628
2832,male,285213
2833,male,68745
1411,male,15469
720,male,17212
2834,male,140212
2835,male,9629
830,male,314065
2135,male,255979
846,male,67183
2836,male,35964
2837,male,124611
2837,male,270336
2838,male,131739
2839,female,169379
719,male,12601
2840,male,263109
86,male,14630
1120,male,308504
2065,male,83706
675,male,40817
2841,male,58411
2059,male,304357
317,male,283703
2842,male,11677
26,female,10146
2843,male,27886
2844,male,56379
79,male,29108
2845,male,44672
2846,male,242575
2847,male,30643
345,male,107287
85,male,37582
1214,male,322460
719,male,10370
209,male,53670
1454,male,186610
2848,male,26569
2849,male,261273
1272,male,269776
2850,male,127475
384,male,52212
2851,male,61865
2012,male,85184
2852,male,299353
1073,male,128043
2853,male,91683
2854,male,278990
2783,female,270400
2798,male,38154
1803,male,17669
927,male,19599
2171,male,282631
836,male,32029
2855,male,75989
2856,male,241939
2857,male,52333
423,male,87503
465,male,26503
465,male,39992
465,male,48846
1911,male,248611
1502,male,214074
1485,male,13892
1306,male,300155
1840,male,77128
2858,male,44706
1179,male,269258
1845,male,45190
2859,male,63573
584,male,107321
2860,male,328252
2861,male,254128
350,male,241257
2862,male,53623
2862,male,92705
2862,male,155128
1207,male,109279
2863,male,284689
591,male,90171
2864,male,173205
2865,female,249916
548,male,202575
636,male,107184
636,male,182067
636,male,229134
636,male,49212
636,male,28318
636,male,28678
636,male,50849
636,male,52810
636,male,53155
636,male,52808
636,male,28489
636,male,3701
636,male,28488
636,male,68146
636,male,3699
636,male,64630
636,male,105079
2866,male,15165
2866,male,13459
2867,male,16418
2094,male,15015
2868,male,53019
2869,male,33447
1604,male,135214
739,male,160768
1572,male,38911
2870,male,288931
2871,female,85129
2872,male,65252
267,male,64316
1362,male,316715
198,male,50106
198,male,77352
2873,male,64714
1094,male,60170
2417,male,273879
2473,male,121927
2874,female,241553
2875,male,290370
2473,male,46568
2473,male,46443
2473,male,61738
2473,male,241562
2876,male,75193
1705,male,259550
101,male,13775
101,male,1481
2877,male,174754
671,male,147287
1604,male,9646
671,male,127142
44,male,258480
2878,male,31789
2879,male,241882
2786,male,21625
2786,male,28740
723,male,31139
1013,male,42279
2880,male,78478
2881,male,148782
2882,male,71393
1770,male,254320
658,male,41051
2883,male,223485
1742,male,259830
2884,male,24632
240,male,103675
2885,male,171424
2886,male,182424
1490,male,292040
188,male,61041
1808,male,56959
2887,female,190853
2725,female,48643
1021,male,84628
463,male,170277
1694,male,47590
2888,male,32648
643,male,95431
2889,male,107705
2890,male,83444
317,male,143887
2890,male,83475
841,male,83446
2461,male,53194
504,male,110419
2891,male,3122
2892,male,251516
1903,male,273886
162,male,64100
2893,male,269494
2894,male,37873
1382,male,310593
1057,male,21297
1086,male,21175
2895,male,21567
2896,male,21570
1285,male,334074
2897,male,122767
2898,male,62558
2899,male,75903
86,male,24085
806,male,30929
2196,male,84642
176,male,65651
729,male,10986
1622,male,19025
1622,male,20364
1389,male,33124
2026,male,33457
2900,male,323384
2901,male,119172
1603,female,265193
2193,male,209415
729,male,38262
1870,male,43571
1378,male,82066
2902,male,246917
423,male,19095
1557,male,34449
2903,male,135695
2904,male,250235
651,male,245906
2905,male,239877
1166,male,95565
2550,male,21265
2906,male,126969
2907,male,245527
2908,male,72204
2909,female,46930
1150,male,223932
2910,male,2462
21,male,320006
527,male,73208
2911,male,31984
244,male,14755
421,male,105056
2237,male,25939
1929,male,300168
994,male,132316
2496,male,74458
1917,male,107637
1969,male,321109
2912,male,304640
702,male,46359
2766,male,86541
612,female,15956
2913,male,82114
2706,male,108535
2914,male,199222
921,male,46278
2915,male,45133
26,female,42293
267,male,59843
2497,male,339367
2916,male,216037
315,male,280996
2504,male,39978
706,male,84066
2917,male,220731
2918,male,55229
2799,male,60142
1843,female,223946
2919,male,337876
2920,male,78338
2900,male,212934
1266,male,25318
2921,male,302156
2922,male,25168
2923,male,139357
2896,male,228012
2446,male,19672
2924,female,20310
1418,male,299939
2048,male,83388
1844,male,1838
763,male,215741
763,male,60202
763,male,45004
763,male,56366
2925,female,97082
1335,male,282502
2896,male,109001
2281,male,108665
267,male,29014
1250,male,293238
2926,male,53774
267,male,201099
2550,male,20688
2896,male,15761
2269,male,117319
2550,male,14705
2927,male,41902
1037,male,51730
267,male,39901
2928,male,115124
2929,male,20742
2930,male,131940
2269,male,66340
1636,male,56095
267,male,73652
2931,male,41377
2932,male,59404
2848,male,54503
931,male,49967
2896,male,31248
2933,male,113190
2934,male,247645
177,male,86828
2935,male,27637
2936,male,10450
880,male,15162
938,male,153750
2937,female,59700
2938,male,261023
2939,male,74080
2939,male,56341
188,male,146132
513,male,67377
424,male,5839
2940,female,310569
2941,male,281783
2942,male,47245
1252,male,68053
2447,male,117890
1248,male,57706
2943,male,4695
2944,male,33556
2786,male,15977
2945,male,8557
2112,male,225728
759,male,13400
1932,male,122126
455,male,46983
141,male,162320
186,male,44461
38,male,38811
2946,female,253161
171,male,254024
1142,male,31140
2947,male,115187
1690,male,240483
35,male,4199
2948,male,30341
1225,male,214210
400,male,79838
412,male,43000
412,male,3026
2949,male,32323
2950,male,201277
2951,male,49398
331,female,272435
2952,male,290556
2953,female,307479
2954,male,16261
2955,male,179340
2943,male,4645
2956,male,287793
2647,male,65683
1964,male,137776
1964,male,225850
1964,male,270383
2158,male,259894
2957,female,346570
2958,male,264560
2959,male,70104
2960,male,60664
2961,male,42554
2962,male,110204
2672,male,38364
2963,male,128979
1840,male,58075
2377,male,42140
1793,male,46106
2964,female,36329
2965,male,43756
2966,male,46197
1934,male,144206
2967,male,171648
2968,male,202960
1940,male,29109
388,male,41945
2969,male,179641
2065,male,253622
2970,male,25764
409,male,29562
2023,female,57327
2971,female,63319
2826,male,6962
1303,male,43027
322,male,22373
1887,male,248934
466,male,198466
466,male,81787
466,male,53914
466,male,53648
466,male,3935
466,male,63176
466,male,108179
2972,male,99095
466,male,61823
466,male,99883
466,male,110924
611,male,98349
2160,male,68050
2973,male,57709
2974,male,120457
859,male,278927
893,male,82191
1539,male,206514
2975,male,113958
2786,male,316654
2976,male,105087
2977,male,114594
2978,male,143547
2979,male,137484
2980,male,20227
2981,male,134018
2206,male,212752
2982,male,300671
2983,female,273169
2984,female,127856
2985,male,104974
1343,male,62134
2986,male,42679
2987,male,59570
2988,female,56400
1252,male,72057
2989,female,123375
1205,male,137315
2990,male,195544
1243,male,58204
856,male,191820
2054,female,197089
703,male,287935
775,male,56994
1205,male,51917
1870,male,62029
2991,male,51986
453,male,64943
1091,male,240566
2348,male,224908
1252,male,110447
2992,male,326139
755,male,54392
2993,male,2166
1124,male,133469
1845,male,41002
916,male,73203
2196,male,47410
2994,male,79526
921,male,47447
2995,male,45511
2996,male,31954
2997,male,34334
739,male,315575
2001,male,182560
487,male,61638
1393,male,103753
727,male,77673
1344,male,337677
950,male,77248
2998,male,189227
2999,male,76850
3000,male,329134
3001,male,55951
1261,male,143754
1261,male,90540
1261,male,69579
3002,male,295581
3003,male,17100
3004,male,119540
2758,male,29883
3005,male,312167
3006,male,260094
45,female,42983
519,male,281957
809,male,314405
3007,male,4398
1091,male,21784
3008,male,4580
3009,male,317952
3010,male,266047
3011,male,69550
3012,male,197297
3013,female,244776
1719,male,289510
3014,male,326215
3015,male,278236
3016,male,128960
321,male,229138
2350,male,73128
1556,male,84734
3017,male,258521
276,male,153021
3018,male,80015
621,male,61765
3019,male,272875
1342,male,320132
219,male,298614
1386,male,253344
3020,male,236329
729,male,63274
729,male,37765
729,male,11441
729,male,38271
729,male,68275
729,male,35634
1369,male,59507
1290,male,61312
3021,female,114189
3022,male,285858
180,male,283701
3023,female,253944
359,male,315846
2906,male,169364
2147,male,338676
1017,male,104242
3024,male,210923
3025,male,165108
341,male,292431
1395,male,264644
3026,male,145312
1195,male,267804
3027,male,331251
3028,male,18380
3029,male,310131
1451,male,79000
3030,male,15126
3031,male,52369
781,male,296313
1335,male,121640
2636,male,217389
3032,male,277154
1845,male,82767
1431,male,86543
1940,male,34138
1117,male,49928
3033,male,60587
3034,male,128795
858,male,290751
3035,male,24448
166,male,130296
1011,male,31410
3036,male,345944
3037,male,84730
3038,male,41012
3039,male,243233
3040,male,41423
3041,male,251471
257,male,283700
2953,female,135579
692,male,319337
1981,male,299828
2384,male,324578
2950,male,44320
3042,male,75713
3043,male,63670
3044,male,202839
3044,male,130624
3044,male,179553
3045,male,47736
3046,male,353898
3047,male,50341
3048,male,82567
3048,male,136627
445,male,64735
299,male,39915
95,male,265640
95,male,49455
1671,male,98203
3049,male,21927
3050,male,121550
442,male,66568
900,male,72639
721,male,12598
3051,male,64218
3052,male,52764
3053,male,68115
345,male,29008
1603,female,319373
2812,male,290316
2252,male,107406
345,male,105584
1755,male,45075
2812,male,83052
3054,male,113388
1449,male,346646
2152,male,291549
2859,male,63569
3055,male,70418
2072,male,336664
682,male,270759
2720,male,49843
2636,male,330421
3056,male,301351
3057,male,62409
647,male,284290
1838,female,273153
826,male,276907
1399,male,285841
3058,male,93840
186,male,78572
89,male,288585
1139,male,59499
1075,male,11204
53,male,268009
1360,male,306819
2732,male,152787
3059,male,297755
2114,male,141138
723,male,148622
723,male,32336
723,male,46010
723,male,63258
723,male,57781
723,male,56547
723,male,77986
723,male,63303
1013,male,42275
1013,male,80155
1013,male,71051
1013,male,31648
3060,male,266433
382,male,298432
1568,male,5900
55,male,328589
2272,male,338928
2829,female,41091
2395,male,104244
2395,male,126415
2910,male,2798
1985,male,218974
1707,male,154582
2759,male,89625
4,male,5804
2885,male,263472
3061,male,83827
3062,male,128174
3063,male,283161
1190,male,200813
3064,male,65614
2635,male,81481
3065,male,338729
1445,male,300153
3066,male,116194
1706,male,139156
3067,male,306838
1040,male,253450
423,male,104973
411,male,28058
2018,male,254302
14,female,334538
3068,male,17938
787,male,253412
181,male,330764
615,male,283711
1586,male,2004
3069,male,2333
3070,male,1539
3071,male,11440
1289,male,338421
277,male,359108
3072,male,65766
2826,male,15640
400,male,157843
3073,male,359105
260,male,315841
1037,male,91007
3074,male,11142
2895,male,44827
45,female,42032
3075,male,322740
2245,male,205017
3076,male,51512
3077,male,329205
204,male,65092
1658,female,14169
2365,male,286789
3078,male,342657
3079,male,315509
1046,female,58895
1816,male,28805
3080,female,268660
2287,male,19657
1055,male,49035
1622,male,19636
1622,male,19637
3081,male,54971
3043,male,38637
894,male,285181
3082,male,289039
1401,male,298721
3083,male,20361
1824,male,330298
2398,male,104274
2537,male,311539
3084,male,6318
3044,male,96717
904,male,320736
837,male,338072
2252,male,40345
3085,male,68387
824,male,268099
1822,male,319995
3086,female,200325
3087,male,286256
744,male,124111
3088,male,16854
1319,male,79700
396,male,45722
193,male,179847
3089,male,134474
3001,male,69407
3090,female,88012
994,male,28472
3091,male,117493
2788,male,3145
1771,male,46581
2666,male,31927
3092,female,314385
3093,male,309809
678,male,314402
1604,male,124980
3094,male,88947
2051,male,42093
2051,male,192236
3095,male,326333
1250,male,250535
1060,male,250230
345,male,47211
400,male,340488
4,male,68730
